"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num"
"4200","S23904367","Northern Cardinal","Cardinalis cardinalis",33382,"32","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2015-06-13,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz; weather&#61;75 F, wind calm, sky clear; vehicles&#61;268; habitat&#61;1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B;","Norman Budnitz",268,"75 F, wind calm, sky clear",NA,32,2015,"durham",3,NA
"4201","S30178258","Northern Cardinal","Cardinalis cardinalis",33382,"30","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2016-06-11,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz; weather&#61;66 F, wind calm, sky clear; vehicles&#61;198; habitat&#61;1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","Norman Budnitz",198,"66 F, wind calm, sky clear",NA,30,2016,"durham",3,NA
"4202","S37510488","Northern Cardinal","Cardinalis cardinalis",33382,"25","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2017-06-10,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;Norman Budnitz; weather&#61;63 F, wind calm, sky clear; vehicles&#61;248; habitat&#61;1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","Norman Budnitz",248,"63 F, wind calm, sky clear",NA,25,2017,"durham",3,NA
"4203","S46231167","Northern Cardinal","Cardinalis cardinalis",33382,"33","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2018-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz; weather&#61; 66-70F, wind-calm, clear to partly cloudy; vehicles&#61;209; habitat&#61;1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","Norman Budnitz",209,NA,NA,33,2018,"durham",3,NA
"4204","S57390667","Northern Cardinal","Cardinalis cardinalis",33382,"21","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2019-06-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz; weather&#61; 54-58F, wind-calm, overcast to partly cloudy; vehicles&#61;157; habitat&#61;1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","Norman Budnitz",157,NA,NA,21,2019,"durham",3,NA
"4205","S11606105","Northern Cardinal","Cardinalis cardinalis",33382,"33","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2011-05-22,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Jeffrey Pippen; others&#61;Julie Rice; weather&#61;start sky 0, end sky 1, start wind 1, end wind 1, temp low 60s F; vehicles&#61;49","Jeffrey Pippen",NA,"start sky 0, end sky 1, start wind 1, end wind 1, temp low 60s F",NA,33,2011,"durham",4,NA
"4206","S10954231","Northern Cardinal","Cardinalis cardinalis",33382,"26","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2012-06-10,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Jeffrey Pippen; others&#61;Julie Rice; weather&#61;mid-upper 60s F, mostly clear, no wind; vehicles&#61;72; notes&#61;excessive noise @ stop 9","Jeffrey Pippen",72,NA,NA,26,2012,"durham",4,NA
"4207","S14378705","Northern Cardinal","Cardinalis cardinalis",33382,"19","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2013-06-09,"05:26 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Jeffrey Pippen; others&#61;Julie Rice; weather&#61;upper 60sF, mostly cloudy, calm; vehicles&#61;92; notes&#61;no nightbirds 15 min before start, ridiculous number of vehicles out this early, Great Egret at stop 17 was unexpected and a first for this route, herps heard were Gray Treefrog, Bullfrog, Green Frog, and E. Narrowmouth Toad","Jeffrey Pippen",92,"upper 60sF, mostly cloudy, calm",NA,19,2013,"durham",4,NA
"4208","S18401328","Northern Cardinal","Cardinalis cardinalis",33382,"29","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2014-05-15,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Jeffrey Pippen; others&#61;none; weather&#61;upper 60sF, mostly cloudy, calm; vehicles&#61;424; notes&#61;did not arrive 15 min before start for nightbirds, beyond ridiculous number of vehicles due to having to survey on a weekday, vehicles significantly hampered hearing/seeing birds, Osprey at stop 18 on a power pole was a first for this route, only herp heard was Bullfrog","Jeffrey Pippen",424,"upper 60sF, mostly cloudy, calm",NA,29,2014,"durham",4,NA
"4209","S46457285","Northern Cardinal","Cardinalis cardinalis",33382,"29","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2018-06-10,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;Patsy Bailey; weather&#61;66F at start and 70F at end, clear, little wind; vehicles&#61;92; habitat&#61;BB,B(W)B,B(M)B,MB(W),HB,BH,OB,SB,BB,M(W)M(W),OS(W)M(W),BB,SB,MM,M(W)M(W), PO,BS,OO,H(W)H(W),BB(W)","Patsy Bailey",92,"66F at start and 70F at end, clear, little wind",NA,29,2018,"durham",4,NA
"4210","S56709106","Northern Cardinal","Cardinalis cardinalis",33382,"23","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2019-05-25,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Roger Shaw; weather&#61;70F, partly cloudy, no wind; vehicles&#61;128","Roger Shaw",NA,"70F, partly cloudy, no wind",NA,23,2019,"durham",4,NA
"4211","S69568546","Northern Cardinal","Cardinalis cardinalis",33382,"22","US-NC","Durham","MBBS, NC, Durham Co, Route 04, Goodwin Road SE","L1171681",36.09362,-78.91018,2020-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Roger Shaw; weather=64F, light fog early, no wind; vehicles=41",NA,NA,NA,NA,22,2020,"durham",4,NA
"4212","S6786454","Northern Cardinal","Cardinalis cardinalis",33382,"39","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2010-06-13,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Durham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;A. Johnston, D. Dobbins; weather&#61;overcast, clearing to sunny, 60F, light wind, no rain; vehicles&#61;99; notes&#61;nothing unusual",NA,99,"overcast, clearing to sunny, 60F, light wind, no rain",NA,39,2010,"durham",5,NA
"4213","S8267054","Northern Cardinal","Cardinalis cardinalis",33382,"46","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2011-05-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Alan Johnston, Denny Dobbin; weather&#61;?; vehicles&#61;?; notes&#61;none","Alan Johnston, Denny Dobbin",NA,NA,NA,46,2011,"durham",5,NA
"4214","S10892907","Northern Cardinal","Cardinalis cardinalis",33382,"23","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2012-05-27,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;64-68F, cloudy to overcast; habitat@12R&#61;B; habitat@15R&#61;BH; vehicles&#61;33","David Smith, Judy Smith",NA,NA,NA,23,2012,"durham",5,NA
"4215","S14392779","Northern Cardinal","Cardinalis cardinalis",33382,"22","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2013-06-09,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;66F, partly cloudy; vehicles&#61;49; habitat@8L&#61;OB; habitat@11R&#61;BP; notes&#61;no night birds heard in 15 min before start","David Smith, Judy Smith",49,"66F, partly cloudy",NA,22,2013,"durham",5,NA
"4216","S19008885","Northern Cardinal","Cardinalis cardinalis",33382,"27","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2014-06-08,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;64F, clear; vehicles&#61;43; habitat@8L&#61;SO; habitat@9R&#61;MB; habitat@11R&#61;PB; habitat@18L&#61;M; notes&#61;no owls during 15 minutes before start","David Smith, Judy Smith",43,"64F, clear",NA,27,2014,"durham",5,NA
"4217","S23691581","Northern Cardinal","Cardinalis cardinalis",33382,"33","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2015-05-24,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;55F, clear; vehicles&#61;32; habitat@4L&#61;BP; habitat@12R&#61;BM; habitat@19L&#61;BS; habitat@20L&#61;B; notes&#61;New gate at Duke blocked access to last site, no owls during 15 minutes before start","David Smith, Judy Smith",32,"55F, clear",NA,33,2015,"durham",5,NA
"4218","S29949214","Northern Cardinal","Cardinalis cardinalis",33382,"34","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2016-05-22,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;60F, overcast; vehicles&#61;35; habitat@8L&#61;B; habitat@18R&#61;H; habitat@20L&#61;BM; habitat@20R&#61;MO; notes&#61;New site 20 at gated entrance to Wanamaker Drive, no owls","David Smith, Judy Smith",35,"60F, overcast",NA,34,2016,"durham",5,NA
"4219","S37487024","Northern Cardinal","Cardinalis cardinalis",33382,"31","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2017-06-04,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Mini-BBS (20 stops, 3 minutes each); observers&#61;David Smith, Judy Smith; weather&#61;60F, partly cloudy; vehicles&#61;61; habitat@20L&#61;M; habitat@20R&#61;MB; notes&#61;original stop 20 no longer accessible, new stop 20 on Cranford Rd.","David Smith, Judy Smith",61,"60F, partly cloudy",NA,31,2017,"durham",5,NA
"4220","S46337127","Northern Cardinal","Cardinalis cardinalis",33382,"37","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2018-06-03,"05:16 AM","eBird - Traveling Count",16.093,NA,1,"","Mini-BBS (20 stops, 3 minutes each); observers&#61;David Smith, Judy Smith; weather&#61;72F, partly cloudy; vehicles&#61;32; notes&#61;1 Great Horned Owl heard in 15 minutes before start, road widening at stops 11 and 12, house renovation at stop 14, lawn mower at stop 17","David Smith, Judy Smith",32,"72F, partly cloudy",NA,37,2018,"durham",5,NA
"4221","S56778629","Northern Cardinal","Cardinalis cardinalis",33382,"38","US-NC","Durham","MBBS, NC, Durham Co, Route 05, Farrington Mill Road NE","L980935",35.88307,-78.99265,2019-05-26,"05:31 AM","eBird - Traveling Count",15.288,NA,1,"","Mini-BBS (20 stops, 3 min each); observers=David Smith, Judy Smith; vehicles=67; habitat=B(P)O,HH,MB(S),B(P)P,BB,BB,HB,BB(O),MB(M),MB,MB(P),BB(M),BM,BB(P),PB(H),B(H)B,BB,MH,B(S)B(H),MB(M); weather=mostly clear, 72F; notes=noise from I-40 at stops 7, 9",NA,NA,NA,NA,38,2019,"durham",5,NA
"4222","S8411436","Northern Cardinal","Cardinalis cardinalis",33382,"11","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2010-06-13,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Rick Payne; weather=72F, cloudy; vehicles=105",NA,NA,NA,NA,11,2010,"durham",6,NA
"4223","S8411208","Northern Cardinal","Cardinalis cardinalis",33382,"35","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2011-05-29,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith; others&#61;Judy Smith; weather&#61;70F, clear; vehicles&#61;68; habitat@1R&#61;P; habitat@2R&#61;P; habitat@3R&#61;B; habitat@4R&#61;P; habitat@5L&#61;BP; habitat@7L&#61;BS; habitat@7R&#61;BSW; habitat@8L&#61;BP; habitat@9L&#61;BP; habitat@9R&#61;SP; habitat@10R&#61;BP; habitat@11L&#61;OSM; habitat@11R&#61;OSM; habitat@12R&#61;B;habitat@13L&#61;M; habitat@13R&#61;BM; habitat@14L&#61;M; habitat@14R&#61;M; habitat@15L&#61;BM; habitat@15R&#61;BP; habitat@16R&#61;BH; habitat@17L&#61;BS; habitat@18L&#61;BM; habitat@18R&#61;BP; habitat@19L&#61;BSW; habitat@20L&#61;S","David Smith",68,"70F, clear",NA,35,2011,"durham",6,NA
"4224","S10892855","Northern Cardinal","Cardinalis cardinalis",33382,"16","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2012-05-20,"05:27 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;53F, sunny; vehicles&#61;88","David Smith, Judy Smith",NA,"53F, sunny",NA,16,2012,"durham",6,NA
"4225","S14392607","Northern Cardinal","Cardinalis cardinalis",33382,"15","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2013-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;68F, cloudy early, clearing later; vehicles&#61;92; habitat@12R&#61;BP; notes&#61;no night birds heard in 15 min before the start","David Smith, Judy Smith",92,"68F, cloudy early, clearing later",NA,15,2013,"durham",6,NA
"4226","S19015293","Northern Cardinal","Cardinalis cardinalis",33382,"15","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2014-06-01,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;57F, partly cloudy; vehicles&#61;85; habitat@3L&#61;BS; habitat@7L&#61;BS; habitat@10R&#61;BM; habitat@13R&#61;BH; notes&#61;no owls during 15 minutes before start","David Smith, Judy Smith",85,"57F, partly cloudy",NA,15,2014,"durham",6,NA
"4227","S23691505","Northern Cardinal","Cardinalis cardinalis",33382,"19","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2015-05-17,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;64F, clear; vehicles&#61;80; habitat@4L&#61;BP; habitat@7L&#61;BP; habitat@7R&#61;BOW; habitat@9L&#61;BS; habitat@10R&#61;BMS; habitat@14L&#61;OM; notes&#61;no owls during 15 minutes before start","David Smith, Judy Smith",80,"64F, clear",NA,19,2015,"durham",6,NA
"4228","S29694688","Northern Cardinal","Cardinalis cardinalis",33382,"10","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2016-05-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;David Smith, Judy Smith; weather&#61;50F, clear; vehicles&#61;76; habitat@1R&#61;BP; habitat@13L&#61;H; habitat@14L&#61;OBM; notes&#61;major construction at stop 1","David Smith, Judy Smith",76,"50F, clear",NA,10,2016,"durham",6,NA
"4229","S37468920","Northern Cardinal","Cardinalis cardinalis",33382,"16","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2017-05-29,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","Mini-BBS (20 stops, 3 min each); observers&#61;David Smith, Judy Smith; weather&#61;68F, clear; vehicles&#61;140","David Smith, Judy Smith",NA,"68F, clear",NA,16,2017,"durham",6,NA
"4230","S46302860","Northern Cardinal","Cardinalis cardinalis",33382,"17","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2018-05-27,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini-BBS (20 stops, 3 min each); observers&#61;David Smith, Judy Smith; weather&#61;71F, clear to partly cloudy; vehicles&#61;103","David Smith, Judy Smith",NA,"71F, clear to partly cloudy",NA,17,2018,"durham",6,NA
"4231","S56622883","Northern Cardinal","Cardinalis cardinalis",33382,"15","US-NC","Durham","MBBS, NC, Durham Co, Route 06, Slater Road NW","L1171684",35.87038,-78.83388,2019-05-19,"05:42 AM","eBird - Traveling Count",15.288,NA,1,"","Mini-BBS (20 stops, 3 min each); observers=David Smith, Judy Smith; vehicles=151; habitat=B(S)B(P),B(P)P,B(S)B,B(P)P,B(P)B,B(P)B(P),B(P)B(OW),B(P)B(P),B(S)S(P),PB(MS),O(SM)O(SM),PB(P),HB(H),O(BM)M,B(M)B(P),BB(H),B(S)B,B(M)B(P),B(SW)B,SB(M); weather=sunny, 70F",NA,NA,NA,NA,15,2019,"durham",6,NA
"4232","S12367486","Northern Cardinal","Cardinalis cardinalis",33382,"4","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2010-06-15,"05:30 AM","eBird - Traveling Count",14.484,NA,1,"","Observer&#61;Brian Strong",NA,NA,NA,NA,4,2010,"durham",7,NA
"4233","S12368933","Northern Cardinal","Cardinalis cardinalis",33382,"13","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2011-06-16,"05:30 AM","eBird - Traveling Count",14.484,NA,1,"","Observer&#61;Brian Strong",NA,NA,NA,NA,13,2011,"durham",7,NA
"4234","S12369000","Northern Cardinal","Cardinalis cardinalis",33382,"19","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2012-06-12,"05:30 AM","eBird - Traveling Count",14.484,NA,1,"","Observer&#61;Brian Strong",NA,NA,NA,NA,19,2012,"durham",7,NA
"4235","S14597659","Northern Cardinal","Cardinalis cardinalis",33382,"17","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2013-06-20,"05:30 AM","eBird - Traveling Count",24.14,NA,1,"","",NA,NA,NA,NA,17,2013,"durham",7,NA
"4236","S37092480","Northern Cardinal","Cardinalis cardinalis",33382,"17","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2015-06-24,"05:30 AM","eBird - Traveling Count",17.703,NA,1,"","observers&#61;Brian Strong, weather&#61;75F, clear",NA,NA,NA,NA,17,2015,"durham",7,NA
"4237","S37093528","Northern Cardinal","Cardinalis cardinalis",33382,"23","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2016-06-25,"05:25 AM","eBird - Traveling Count",17.703,NA,1,"","observer&#61;Brian Strong; weather 67F, clear; vehicles&#61;12","Brian Strong",NA,NA,NA,23,2016,"durham",7,NA
"4238","S41416893","Northern Cardinal","Cardinalis cardinalis",33382,"22","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2017-06-17,"05:21 AM","eBird - Traveling Count",16.093,NA,1,"","vehicles 11; overcast 71 degrees.",NA,NA,NA,NA,22,2017,"durham",7,NA
"4239","S55340440","Northern Cardinal","Cardinalis cardinalis",33382,"20","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2018-06-17,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Started at 5:25 am and completed the route at 7:10 am.  Clear skies 73 degrees.  Encountered  8 vehicles.",NA,NA,NA,NA,20,2018,"durham",7,NA
"4240","S57762991","Northern Cardinal","Cardinalis cardinalis",33382,"21","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2019-06-23,"05:30 AM","eBird - Traveling Count",8.047,NA,1,"","Partly cloudy, 71 degrees, 8 vehicles",NA,NA,NA,NA,21,2019,"durham",7,NA
"4241","S86561116","Northern Cardinal","Cardinalis cardinalis",33382,"17","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2020-06-14,"04:49 AM","eBird - Traveling Count",16.093,NA,1,"","",NA,NA,NA,NA,17,2020,"durham",7,NA
"4242","S95645008","Northern Cardinal","Cardinalis cardinalis",33382,"19","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2021-06-18,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Brian Strong; clear=60 F",NA,NA,NA,NA,19,2021,"durham",7,NA
"4243","S8448189","Northern Cardinal","Cardinalis cardinalis",33382,"32","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2011-06-19,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=70F, mostly clear, no wind; vehicles=26",NA,NA,NA,NA,32,2011,"durham",8,NA
"4244","S11054030","Northern Cardinal","Cardinalis cardinalis",33382,"36","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2012-06-10,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;sunny, 66 to 68 F, 0 wind, 0 clouds; vehicles&#61;37","Brian Bockhahn",NA,"sunny, 66 to 68 F, 0 wind, 0 clouds",NA,36,2012,"durham",8,NA
"4245","S15155448","Northern Cardinal","Cardinalis cardinalis",33382,"37","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2013-06-16,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","",NA,NA,NA,NA,37,2013,"durham",8,NA
"4246","S18982904","Northern Cardinal","Cardinalis cardinalis",33382,"29","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2014-06-01,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn, weather&#61;57, clear, sunny, vehicles&#61;32, habitat@1&#61;B, habitat@2&#61;B, habitat@3&#61;M, habitat@4&#61;M, habitat@5&#61;M, habitat@6&#61;M, habitat@7&#61;M, habitat@8&#61;B, habitat@9&#61;B, habitat@10&#61;B, habitat@11&#61;M, habitat@12&#61;B, habitat@13&#61;M, habitat@14&#61;B, habitat@15&#61;B, habitat@16&#61;B, habitat@17&#61;M, habitat@18&#61;M, habitat@19&#61;B, habitat@20&#61;M",NA,NA,NA,NA,29,2014,"durham",8,NA
"4247","S23903602","Northern Cardinal","Cardinalis cardinalis",33382,"35","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2015-06-14,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;74F, clear, no wind; vehicles&#61;46; habitat@5&#61;M; habitat@6&#61;M","Brian Bockhahn",46,"74F, clear, no wind",NA,35,2015,"durham",8,NA
"4248","S30491767","Northern Cardinal","Cardinalis cardinalis",33382,"40","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2016-06-19,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;58F, clear, no wind; vehicles&#61;32","Brian Bockhahn",NA,"58F, clear, no wind",NA,40,2016,"durham",8,NA
"4249","S37665928","Northern Cardinal","Cardinalis cardinalis",33382,"47","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2017-06-18,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;73F, cloudy, light wind; vehicles&#61;28; notes&#61;Sherron Road bridge out caused short detour/delay.","Brian Bockhahn",28,"73F, cloudy, light wind",NA,47,2017,"durham",8,NA
"4250","S46261609","Northern Cardinal","Cardinalis cardinalis",33382,"36","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2018-06-03,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;cloudy, no wind, 70F; vehicles&#61;40","Brian Bockhahn",NA,"cloudy, no wind, 70F",NA,36,2018,"durham",8,NA
"4251","S57418924","Northern Cardinal","Cardinalis cardinalis",33382,"31","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2019-06-16,"05:23 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;65 clear, light wind; vehicles&#61;42","Brian Bockhahn",NA,"65 clear, light wind",NA,31,2019,"durham",8,NA
"4252","S70082851","Northern Cardinal","Cardinalis cardinalis",33382,"35","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2020-05-31,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Brian Bockhahn; weather=65F, partly cloudy, light wind; vehicles=29",NA,NA,NA,NA,35,2020,"durham",8,NA
"4253","S70350205","Northern Cardinal","Cardinalis cardinalis",33382,"2","US-NC","Durham","MBBS,Durham Co, Route 2-10","L11640082",36.144997,-78.892117,2020-06-07,"06:38 AM","eBird - Stationary Count",NA,NA,1,"","V=0;H=W,W",NA,NA,NA,NA,2,2020,"durham",2,10
"4254","S70350207","Northern Cardinal","Cardinalis cardinalis",33382,"2","US-NC","Durham","MBBS,Durham Co, Route 2-11","L11640112",36.147595,-78.897946,2020-06-07,"06:49 AM","eBird - Stationary Count",NA,NA,1,"","V=0;H=B,MB",NA,NA,NA,NA,2,2020,"durham",2,11
