"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num"
"6725","S30066846","Brown-headed Cowbird","Molothrus ater",32732,"6","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2016-06-03,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;driscoll, tom; recorder&#61;bothwell, vern; weather&#61;71 degrees, partly cloudy, patches of fog, slight breeze; vehicles&#61;13; habitat unchanged but several logged areas are grown up now","driscoll, tom",13,"71 degrees, partly cloudy, patches of fog, slight breeze",NA,6,2016,"chatham",5,NA
"6726","S37115436","Brown-headed Cowbird","Molothrus ater",32732,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2017-05-21,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Tom Driscoll, Edison Buenano; weather&#61;65F, cloudy, breezy, some drizzle throughout the count; vehicles&#61;4;","Tom Driscoll, Edison Buenano",4,"65F, cloudy, breezy, some drizzle throughout the count",NA,4,2017,"chatham",5,NA
"6727","S46308928","Brown-headed Cowbird","Molothrus ater",32732,"9","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2018-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll; start weather&#61;67F, partly cloudy, no wind, clear skies; ending weather&#61;69F, slight breeze, clear skies; vehicles&#61;7;","tom driscoll",7,"67F, partly cloudy, no wind, clear skies",NA,9,2018,"chatham",5,NA
"6728","S56818889","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2019-05-27,"05:40 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll; starting weather&#61;70F, clear, light wind; ending weather&#61;69F, clear, no wind; vehicles&#61;7;","tom driscoll",7,"70F, clear, light wind",NA,8,2019,"chatham",5,NA
"6729","S69723942","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2020-05-27,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","observers=tom driscoll, Elizabeth Keating; starting weather=66F, overcast, light wind; some rain on and off during the count; ending weather=66F, overcast, no breeze; vehicles=14;",NA,NA,NA,NA,2,2020,"chatham",5,NA
"6730","S6567732","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",9,"hazy to clear, 70 to 80F, light wind, no rain",NA,8,2010,"chatham",6,NA
"6731","S46441474","Brown-headed Cowbird","Molothrus ater",32732,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2018-06-10,"05:34 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Roger Shaw; weather&#61;70F, partly cloudy, patches of fog early; vehicles&#61;3;","Roger Shaw",3,"70F, partly cloudy, patches of fog early",NA,5,2018,"chatham",6,NA
"6732","S57785573","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2019-06-29,"05:33 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Roger Shaw; weather&#61;69F, clear; vehicles&#61;11;","Roger Shaw",11,"69F, clear",NA,2,2019,"chatham",6,NA
"6733","S70170352","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2020-06-07,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Roger Shaw; weather=69F, partly cloudy; vehicles=4;",NA,NA,NA,NA,8,2020,"chatham",6,NA
"6734","S10955226","Brown-headed Cowbird","Molothrus ater",32732,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L1580652",35.712907,-79.371135,2012-06-09,"05:28 AM","eBird - Traveling Count",15.288,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Lesley Starke; weather=59F, partly cloudy,wind 0-5 mph; vehicles=1; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O; habitat@2L=O (clearcut)",NA,NA,NA,NA,3,2012,"chatham",7,NA
"6735","S14378027","Brown-headed Cowbird","Molothrus ater",32732,"6","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L1580652",35.712907,-79.371135,2013-06-09,"05:34 AM","eBird - Traveling Count",15.288,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Lesley Starke; weather=70F, foggy-mostly cloudy,wind 0-5 mph; vehicles=1; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O",NA,NA,NA,NA,6,2013,"chatham",7,NA
"6736","S19088028","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L1580652",35.712907,-79.371135,2014-07-13,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=75F, foggy-sunny,wind 0-5 mph; vehicles=7; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O",NA,NA,NA,NA,2,2014,"chatham",7,NA
"6737","S24073594","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L1580652",35.712907,-79.371135,2015-06-27,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=75F, overcast,wind 0-5 mph; vehicles=2; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5M,M, 6P,P, 7P,P, 8P,M, 9M,M, 10H,H, 11M,B, 12H,H, 13O,B/O, 14B,O, 15B,O, 16B,H, 17M,M, 18M,H, 19H,M, 20O/P,O/B",NA,NA,NA,NA,1,2015,"chatham",7,NA
"6738","S30307302","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L1580652",35.712907,-79.371135,2016-06-19,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook; weather&#61;53F, clear,wind 0-5 mph; vehicles&#61;1; habitat&#61;1H,M, 2O,S, 3M,S, 4P,P, 5M,M, 6P,P, 7P,P, 8P,M, 9M,M, 10H,H, 11M,B, 12H,H, 13O,B/O, 14B,O, 15B,O, 16B,H, 17M,M, 18M,H, 19H,M, 20OP,BO","Will Cook",1,NA,NA,2,2016,"chatham",7,NA
"6739","S37925953","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L6044651",35.712907,-79.371135,2017-07-02,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=72F, partly cloudy,wind SW 0-5 mph; vehicles=4; habitat=1H,M, 2O,S, 3M,S, 4S,S, 5S,S, 6P,H, 7P,P, 8P,M, 9M,M, 10H,H, 11M,B, 12H,H, 13O,B/O, 14B,O, 15B,O, 16B,H, 17M,M, 18M,H, 19H,M, 20O/P,O/B",NA,NA,NA,NA,2,2017,"chatham",7,NA
"6740","S46773873","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L7620247",35.712907,-79.371135,2018-06-16,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=68F, mostly cloudy,wind calm; vehicles=10",NA,NA,NA,NA,2,2018,"chatham",7,NA
"6741","S57475828","Brown-headed Cowbird","Molothrus ater",32732,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L9490070",35.712907,-79.371135,2019-06-15,"05:32 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=55-75F, clear,wind calm; vehicles=6",NA,NA,NA,NA,3,2019,"chatham",7,NA
"6742","S70942273","Brown-headed Cowbird","Molothrus ater",32732,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L11795178",35.712907,-79.371135,2020-06-28,"05:26 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=74F, clear,wind calm; vehicles=3",NA,NA,NA,NA,3,2020,"chatham",7,NA
"6743","S6802842","Brown-headed Cowbird","Molothrus ater",32732,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2010-06-06,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Girolami, P. Reid, J. Murray; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;9; notes&#61;nothing unusual",NA,9,"clear, 65F, light wind, no rain",NA,5,2010,"chatham",8,NA
"6744","S8327867","Brown-headed Cowbird","Molothrus ater",32732,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2011-05-29,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","weather=70F, cloudy, no breeze; observers=Martha Girolami, Judy Murray; others=Pat Reid; 13-year cicadas humming constantly in background",NA,NA,NA,NA,5,2011,"chatham",8,NA
"6745","S10993478","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2012-06-17,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;52F, clear, no wind, Venus and new moon in perfect alignment rising; vehicles&#61;5; notes&#61;stop 6 three ducks flew over too quick to ID, stop 15 and 16 accipter species flew by too quick to ID.","Martha Girolami, Judy Murray",5,"52F, clear, no wind, Venus and new moon in perfect alignment rising",NA,1,2012,"chatham",8,NA
"6746","S14538010","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2013-06-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;72F, cloudy, heavy rain earlier, no breeze; vehicles&#61;11; notes&#61;leopard frogs calling@1, four bats@2 and one each@3 and 4, female turkey calling after time@15, four purple martins after time at 20.","Martha Girolami, Judy Murray",11,"72F, cloudy, heavy rain earlier, no breeze",NA,8,2013,"chatham",8,NA
"6747","S18584227","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2014-05-25,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;54F, clear, no breeze; vehicles&#61;8; habitat@5L&#61;B; notes&#61;bridge on Castle Farm Road under repair, road closed had to drive around to other end in order to continue count, hence, extra time, housing development near stop 5, before start time we heard 2 whip-poor-wills, 2 killdeer, bluebird, great-crested flycatcher and eastern wood pewee.","Martha Girolami, Judy Murray",8,"54F, clear, no breeze",NA,1,2014,"chatham",8,NA
"6748","S23625924","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2015-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Martha Girolami, Judy Murray; scribe&#61;Pat Reid; weather&#61;51F, calm, clear; vehicles&#61;10; notes&#61;whip-poor-will heard 15 minutes before start as usual.","Martha Girolami, Judy Murray",10,"51F, calm, clear",NA,8,2015,"chatham",8,NA
"6749","S30163822","Brown-headed Cowbird","Molothrus ater",32732,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2016-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;69F, calm, showers for first 10 stops then cloudy; vehicles&#61;7.","Martha Girolami, Judy Murray",NA,"69F, calm, showers for first 10 stops then cloudy",NA,5,2016,"chatham",8,NA
"6750","S57618668","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2019-06-23,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Nan Dewire and Fleeta Wilkinson; weather&#61;68F at start, 70 F, partly cloudy, calm; vehicles&#61;0 ;","Nan Dewire and Fleeta Wilkinson",NA,"68F at start, 70 F, partly cloudy, calm",NA,1,2019,"chatham",8,NA
"6751","S84448145","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2020-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Observers=Nan Dewire and Fleeta Chauvigne; weather=59F, clear, light wind, WSW wind 2 mph; vehicles=8; watched killdeer ini parking lot w/one young under her, had N. Parula between stops but none during stops, no Whip-poor-will as we did last year",NA,NA,NA,NA,1,2020,"chatham",8,NA
"6752","S6642730","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2010-06-20,"05:45 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; weather&#61;clear, 70F, light wind, no rain; vehicles&#61;46; notes&#61;no unusual circumstances",NA,46,"clear, 70F, light wind, no rain",NA,2,2010,"chatham",9,NA
"6753","S10627773","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2011-07-02,"05:55 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;none; weather&#61;clear, 62F; vehicles&#61;?; notes&#61;numerous vehicles (forgot to count), count on Sat. instead of Sun., a few weeks later than typical count date",NA,NA,"clear, 62F",NA,8,2011,"chatham",9,NA
"6754","S11042851","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2012-06-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;S. Edwards; weather&#61;clear, 58 F; vehicles&#61;18; notes&#61;Sue joined me for the first time this year.",NA,18,"clear, 58 F",NA,1,2012,"chatham",9,NA
"6755","S25232457","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2015-06-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observer&#61;S. Theye; weather&#61;cloudy, 65F; vehicles&#61;121; habitat@13L&#61;M; habitat@11R&#61;M; habitat@6L&#61;M; habitat@6R&#61;B; notes&#61;clearcut in distance at stop 14R on army corps land -- week day, many cars",NA,121,"cloudy, 65F",NA,1,2015,"chatham",9,NA
"6756","S70882871","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2020-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Observer=S. Theye; weather=overcast 65F; vehicles=48; some fog; 9R=B; frogs drowning out birds at first stop; nice group of bats",NA,NA,NA,NA,1,2020,"chatham",9,NA
"6757","S12362177","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L1171742",35.6658,-79.0966,2010-06-20,"05:30 AM","eBird - Traveling Count",17.059,NA,1,"","Observer&#61;Brian Strong",NA,NA,NA,NA,1,2010,"chatham",1,NA
"6758","S12361901","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L1171742",35.6658,-79.0966,2011-06-19,"05:30 AM","eBird - Traveling Count",17.059,NA,1,"","Observer&#61;Brian Strong",NA,NA,NA,NA,2,2011,"chatham",1,NA
"6759","S12362413","Brown-headed Cowbird","Molothrus ater",32732,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L1171742",35.6658,-79.0966,2012-06-17,"05:38 AM","eBird - Traveling Count",17.059,NA,1,"","Observer&#61;Brian Strong",NA,NA,NA,NA,4,2012,"chatham",1,NA
"6760","S37111026","Brown-headed Cowbird","Molothrus ater",32732,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L3645010",35.6658,-79.0966,2016-06-26,"05:25 AM","eBird - Traveling Count",21.726,NA,1,"","observer&#61;Brian Strong; 67F, clear; Vehicles&#61;11","Brian Strong",NA,NA,NA,3,2016,"chatham",1,NA
"6761","S41415674","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L3645010",35.6658,-79.0966,2017-06-18,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","17 vehicles, overcast 71 degrees f at start.",NA,NA,NA,NA,2,2017,"chatham",1,NA
"6762","S55339673","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L1171742",35.6658,-79.0966,2018-06-24,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","Started at 5:25 and completed at 7:15 am.  Clear skies 72 degrees.  7 vehicles encountered.",NA,NA,NA,NA,2,2018,"chatham",1,NA
"6763","S57762484","Brown-headed Cowbird","Molothrus ater",32732,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L1171742",35.6658,-79.0966,2019-06-25,"05:30 AM","eBird - Traveling Count",8.047,NA,1,"","Clear 70 degrees, 28 vehicles, Brian Strong observer",NA,NA,NA,NA,5,2019,"chatham",1,NA
"6764","S95633690","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 10, Gum Springs Church Road","L1171742",35.6658,-79.0966,2021-06-20,"05:30 AM","eBird - Traveling Count",16.898,NA,1,"","observer=Brian Strong, weather-60F, slight drizzle; vehicles 8",NA,NA,NA,NA,1,2021,"chatham",1,NA
"6765","S70816475","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 11, Reno Sharps Store Road","L931379",35.61005,-79.27731,2020-06-25,"05:15 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Nathan Howell; others=Mary Frazer, Tom Dickinson; weather=70F, cloudy, light wind and rain; vehicles=26; notes=1 field sparrow, 2 cedar waxwings, and 1 green heron observed after the count at sampling point 13, 1 yellow-throated vireo and 1 ovenbird were heard after the count at sampling point 6",NA,NA,NA,NA,1,2020,"chatham",11,NA
"6766","S37823883","Brown-headed Cowbird","Molothrus ater",32732,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 12, Sunny Slope Road","L1171744",35.6193,-79.5208,2017-06-25,"05:38 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll, Elizabeth Keating; weather&#61;68F, partly cloudy, no wind, patches of fog early; vehicles&#61;10;","tom driscoll, Elizabeth Keating",10,"68F, partly cloudy, no wind, patches of fog early",NA,4,2017,"chatham",12,NA
"6767","S57538998","Brown-headed Cowbird","Molothrus ater",32732,"8","US-NC","Chatham","MBBS, NC, Chatham Co, Route 12, Sunny Slope Road","L1171744",35.6193,-79.5208,2019-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll, Fleeta Wilkinson;Start weather&#61;73F, partly cloudy, light wind, scattered clouds; End weather&#61; 75F, slight breeze, scattered clouds; vehicles&#61;33;","tom driscoll, Fleeta Wilkinson",33,"73F, partly cloudy, light wind, scattered clouds",NA,8,2019,"chatham",12,NA
"6768","S70202131","Brown-headed Cowbird","Molothrus ater",32732,"15","US-NC","Chatham","MBBS, NC, Chatham Co, Route 12, Sunny Slope Road","L1171744",35.6193,-79.5208,2020-06-07,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=tom driscoll, Elizabeth Keating; starting weather=75F, clear, no wind; ending weather=78F, clear, slight breeze, sunny with a few clouds; vehicles=8;",NA,NA,NA,NA,15,2020,"chatham",12,NA
"6769","S6567749","Brown-headed Cowbird","Molothrus ater",32732,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2010-06-06,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",149,NA,NA,4,2010,"chatham",13,NA
"6770","S8399981","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2011-06-12,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;?; others&#61;?; weather&#61;?; vehicles&#61;?; notes&#61;none",NA,NA,NA,NA,1,2011,"chatham",13,NA
"6771","S11050366","Brown-headed Cowbird","Molothrus ater",32732,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2012-06-24,"05:33 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Tom Driscoll; weather&#61;clear, 66 F; vehicles&#61;23","Tom Driscoll",NA,"clear, 66 F",NA,3,2012,"chatham",13,NA
"6772","S14407079","Brown-headed Cowbird","Molothrus ater",32732,"11","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2013-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll; weather&#61;66F, clear, no wind; vehicles&#61;16; notes&#61;detour between stops 1 and 2 which required an approximate 15 min. delay in surveying;","tom driscoll",16,"66F, clear, no wind",NA,11,2013,"chatham",13,NA
"6773","S18759097","Brown-headed Cowbird","Molothrus ater",32732,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2014-06-08,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;tom driscoll; weather&#61;63F, sky partly cloudy with patches of low fog, no breeze;vehicles&#61;21","tom driscoll",NA,"63F, sky partly cloudy with patches of low fog, no breeze",NA,4,2014,"chatham",13,NA
"6774","S24002627","Brown-headed Cowbird","Molothrus ater",32732,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2015-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll;weather&#61;72 degrees, clear with a few high clouds, no wind;vehicles&#61;21;","tom driscoll",21,"72 degrees, clear with a few high clouds, no wind",NA,4,2015,"chatham",13,NA
"6775","S30467931","Brown-headed Cowbird","Molothrus ater",32732,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2016-06-26,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll; weather&#61;67F, clear, light wind, patches of fog early; vehicles&#61;2; habitat&#61;unchanged; weather at end&#61;68F, clear, no breeze; no excessive noise stops;","tom driscoll",2,"67F, clear, light wind, patches of fog early",NA,2,2016,"chatham",13,NA
"6776","S37401770","Brown-headed Cowbird","Molothrus ater",32732,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2017-06-04,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll, Bradley Saul; weather&#61;65F, partly cloudy becoming clear, no wind, patches of fog early; vehicles&#61;16;","tom driscoll, Bradley Saul",16,"65F, partly cloudy becoming clear, no wind, patches of fog early",NA,1,2017,"chatham",13,NA
"6777","S46460422","Brown-headed Cowbird","Molothrus ater",32732,"7","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2018-06-09,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;tom driscoll; start weather&#61;64F, clear with patchy fog, no wind; end weather&#61;67F, clear, no wind; vehicles&#61;18;","tom driscoll",18,"64F, clear with patchy fog, no wind",NA,7,2018,"chatham",13,NA
