route,date,time,observers,spec_code,common_name,count,year,route_num,hab_hm,hab_p,hab_o,hab_b,hab_other,vehicles,notes
,6/18/2006,,,,Common Yellowthroat,5,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Yellow-breasted Chat,4,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Summer Tanager,4,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Scarlet Tanager,1,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Eastern Towhee,3,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Chipping Sparrow,14,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Northern Cardinal,26,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Blue Grosbeak,2,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Indigo Bunting,11,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Red-winged Blackbird,11,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Eastern Meadowlark,5,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Common Grackle,13,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,Brown-headed Cowbird,3,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,House Finch,1,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,American Goldfinch,6,2006,12,0.4,0,0.2,0.3,0,12,
,6/18/2006,,,,House Sparrow,2,2006,12,0.4,0,0.2,0.3,0,12,
,6/24/2006,,,,unidentified hawk,3,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Mourning Dove,15,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Chimney Swift,3,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Red-bellied Woodpecker,3,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Eastern Phoebe,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Blue Jay,8,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,American Crow,28,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Carolina Chickadee,2,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,White-breasted Nuthatch,2,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Carolina Wren,2,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Eastern Bluebird,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Wood Thrush,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,American Robin,10,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Northern Mockingbird,16,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Eastern Towhee,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Chipping Sparrow,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Field Sparrow,2,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Northern Cardinal,29,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Red-winged Blackbird,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Common Grackle,4,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,Brown-headed Cowbird,1,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,House Finch,4,2006,13,0.08,0,0.2,0.55,0,28,
,6/24/2006,,,,American Goldfinch,2,2006,13,0.08,0,0.2,0.55,0,28,
,5/21/2006,,,,Great Blue Heron,3,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Green Heron,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Canada Goose,11,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Bald Eagle,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Ring-billed Gull,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Mourning Dove,15,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Yellow-billed Cuckoo,3,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Common Nighthawk,2,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Chimney Swift,8,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Red-bellied Woodpecker,10,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Downy Woodpecker,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Hairy Woodpecker,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Eastern Wood-Pewee,2,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Eastern Phoebe,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Eastern Kingbird,2,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Red-eyed Vireo,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Blue Jay,3,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,American Crow,17,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Fish Crow,2,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Purple Martin,3,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Carolina Chickadee,5,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Tufted Titmouse,10,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Carolina Wren,22,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,House Wren,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Blue-gray Gnatcatcher,4,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Eastern Bluebird,10,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Wood Thrush,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,American Robin,3,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Northern Mockingbird,3,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Brown Thrasher,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,European Starling,4,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Northern Parula,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Pine Warbler,12,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Black-and-white Warbler,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Ovenbird,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Summer Tanager,2,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Scarlet Tanager,1,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Eastern Towhee,6,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Chipping Sparrow,7,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Northern Cardinal,22,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Blue Grosbeak,6,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Indigo Bunting,9,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Common Grackle,8,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,Brown-headed Cowbird,11,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,House Finch,7,2006,14,0.38,0.23,0.1,0.25,0,21,
,5/21/2006,,,,American Goldfinch,5,2006,14,0.38,0.23,0.1,0.25,0,21,
,6/17/2007,,,,Turkey Vulture,5,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Red-shouldered Hawk,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Red-tailed Hawk,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Killdeer,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Mourning Dove,13,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Yellow-billed Cuckoo,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Whip-poor-will,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Red-bellied Woodpecker,13,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Downy Woodpecker,4,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Pileated Woodpecker,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Eastern Wood-Pewee,4,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Acadian Flycatcher,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Eastern Phoebe,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Eastern Kingbird,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Red-eyed Vireo,4,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Blue Jay,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,American Crow,24,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Fish Crow,5,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Northern Rough-winged Swall,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Carolina Chickadee,16,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Tufted Titmouse,10,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Brown-headed Nuthatch,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Carolina Wren,21,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Blue-gray Gnatcatcher,15,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Eastern Bluebird,2,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Wood Thrush,9,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Northern Mockingbird,9,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Brown Thrasher,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,European Starling,6,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Northern Parula,5,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Pine Warbler,21,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Ovenbird,6,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Hooded Warbler,2,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Yellow-breasted Chat,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Summer Tanager,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Scarlet Tanager,2,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Eastern Towhee,6,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Chipping Sparrow,4,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Northern Cardinal,39,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Indigo Bunting,10,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Eastern Meadowlark,1,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Common Grackle,3,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,Brown-headed Cowbird,3,2007,1,0.38,0.13,0.13,0.35,0,0,
,6/17/2007,,,,American Goldfinch,6,2007,1,0.38,0.13,0.13,0.35,0,0,
,5/20/2007,,,,Mourning Dove,10,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Barred Owl,2,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Whip-poor-will,4,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Red-bellied Woodpecker,6,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Downy Woodpecker,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Eastern Wood-Pewee,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Acadian Flycatcher,2,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Eastern Phoebe,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Great Crested Flycatcher,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,White-eyed Vireo,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Red-eyed Vireo,6,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,American Crow,34,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Fish Crow,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Carolina Chickadee,15,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Tufted Titmouse,12,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,White-breasted Nuthatch,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Carolina Wren,15,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Blue-gray Gnatcatcher,18,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Eastern Bluebird,4,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Wood Thrush,8,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,American Robin,7,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Gray Catbird,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Northern Mockingbird,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Brown Thrasher,2,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Yellow-throated Warbler,2,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Pine Warbler,16,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Prairie Warbler,7,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Ovenbird,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Common Yellowthroat,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Yellow-breasted Chat,5,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Summer Tanager,9,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Scarlet Tanager,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Eastern Towhee,13,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Chipping Sparrow,5,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Field Sparrow,4,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Northern Cardinal,18,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Blue Grosbeak,2,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Indigo Bunting,17,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Red-winged Blackbird,10,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Common Grackle,3,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,Brown-headed Cowbird,2,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,House Finch,1,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,5/20/2007,,,,American Goldfinch,19,2007,2,0.33,0.15,0.1,0.35,0.03,37,
,6/17/2007,,,,Red-shouldered Hawk,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Northern Bobwhite,3,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Mourning Dove,5,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Yellow-billed Cuckoo,3,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Chuck-will's-widow,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Chimney Swift,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Red-bellied Woodpecker,6,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Northern Flicker,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Eastern Phoebe,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Great Crested Flycatcher,4,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,White-eyed Vireo,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Blue-headed Vireo,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Red-eyed Vireo,8,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,American Crow,8,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Purple Martin,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Carolina Chickadee,5,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Tufted Titmouse,8,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,White-breasted Nuthatch,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Brown-headed Nuthatch,3,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Carolina Wren,25,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Blue-gray Gnatcatcher,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Eastern Bluebird,5,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Wood Thrush,3,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,American Robin,8,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Gray Catbird,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Northern Mockingbird,9,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Brown Thrasher,5,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Pine Warbler,11,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Prairie Warbler,4,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Ovenbird,5,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Common Yellowthroat,6,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Yellow-breasted Chat,9,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Summer Tanager,8,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Eastern Towhee,5,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Chipping Sparrow,15,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Field Sparrow,2,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Blue Grosbeak,10,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Indigo Bunting,12,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Red-winged Blackbird,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Eastern Meadowlark,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Common Grackle,3,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,Orchard Oriole,8,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,American Goldfinch,4,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,6/17/2007,,,,House Sparrow,1,2007,3,0.13,0.2,0.23,0.23,0.1,12,
,5/28/2007,,,,Turkey Vulture,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Canada Goose,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Killdeer,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Mourning Dove,13,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Yellow-billed Cuckoo,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Whip-poor-will,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Chimney Swift,7,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Red-bellied Woodpecker,4,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Downy Woodpecker,3,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Northern Flicker,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Eastern Wood-Pewee,9,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Acadian Flycatcher,3,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Eastern Phoebe,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Great Crested Flycatcher,4,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Eastern Kingbird,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,White-eyed Vireo,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Red-eyed Vireo,6,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Blue Jay,5,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,American Crow,33,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Barn Swallow,10,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Carolina Chickadee,7,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Tufted Titmouse,8,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,White-breasted Nuthatch,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Carolina Wren,13,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Blue-gray Gnatcatcher,15,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Eastern Bluebird,11,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Wood Thrush,6,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,American Robin,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Northern Mockingbird,7,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Brown Thrasher,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,European Starling,3,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Northern Parula,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Pine Warbler,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Prairie Warbler,5,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Ovenbird,5,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Common Yellowthroat,3,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Yellow-breasted Chat,8,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Summer Tanager,3,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Eastern Towhee,9,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Chipping Sparrow,15,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Field Sparrow,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Northern Cardinal,21,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Blue Grosbeak,3,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Indigo Bunting,13,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Red-winged Blackbird,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Eastern Meadowlark,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Common Grackle,14,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,Brown-headed Cowbird,4,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,American Goldfinch,2,2007,4,0.28,0.08,0.23,0.35,0,3,
,5/28/2007,,,,House Sparrow,1,2007,4,0.28,0.08,0.23,0.35,0,3,
,6/24/2007,,,,Green Heron,1,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Mourning Dove,17,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Yellow-billed Cuckoo,10,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Chimney Swift,2,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Red-bellied Woodpecker,12,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Downy Woodpecker,2,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Eastern Wood-Pewee,11,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Eastern Phoebe,6,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Great Crested Flycatcher,8,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Eastern Kingbird,3,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Yellow-throated Vireo,1,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Red-eyed Vireo,8,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Blue Jay,3,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,American Crow,48,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Purple Martin,54,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Barn Swallow,3,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Carolina Chickadee,2,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Tufted Titmouse,5,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Carolina Wren,13,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Blue-gray Gnatcatcher,3,2007,5,0.33,0,0.35,0.28,0,4,
,6/24/2007,,,,Eastern Bluebird,16,2007,5,0.33,0,0.35,0.28,0,4,
